Résumé des époques
Époque : 1 / Perte totale moyenne : 0.711792 / Perte de reconstruction moyenne : 0.692900 / Perte KL moyenne : 0.018893 / Learning Rate : 1.000000e-02
Époque : 2 / Perte totale moyenne : 0.696980 / Perte de reconstruction moyenne : 0.692416 / Perte KL moyenne : 0.004564 / Learning Rate : 1.000000e-02
Époque : 3 / Perte totale moyenne : 0.695085 / Perte de reconstruction moyenne : 0.691953 / Perte KL moyenne : 0.003131 / Learning Rate : 1.000000e-02
Époque : 4 / Perte totale moyenne : 0.693766 / Perte de reconstruction moyenne : 0.691502 / Perte KL moyenne : 0.002264 / Learning Rate : 1.000000e-02
Époque : 5 / Perte totale moyenne : 0.692749 / Perte de reconstruction moyenne : 0.691086 / Perte KL moyenne : 0.001663 / Learning Rate : 1.000000e-02
